Date,SP500_Returns,VIX,Inflation_YoY,Unemployment,Fed_Rate,Consumer_Sentiment,Industrial_Production,CPI,cumret_5,cumret_10,cumret_20,cumret_30
2013-09-13,1.9828745940104089,14.486,2.00898029494192,7.3,0.08,82.1,98.9462,233.318,3.3477692458222963,6.917696207134316,5.6042971897483085,7.565207845465083
2013-09-20,1.2985885030200262,13.756,1.488035740671534,7.3,0.08,82.1,99.3579,233.526,2.9159420293993543,5.608483633471972,5.094419215649171,9.061292015903156
2013-09-27,-1.0620461788447,14.384,1.488035740671534,7.3,0.08,77.5,99.3579,233.526,4.131225928679605,6.69956942930765,8.682134173655221,10.146299655035484
2013-10-04,-0.0738879858135033,16.630000000000003,1.488035740671534,7.3,0.08,77.5,99.3579,233.526,4.738833797785391,5.01744728122222,8.621709553386502,11.277137808248238
2013-10-11,0.7512541361653247,18.31,1.488035740671534,7.3,0.08,77.5,99.3579,233.526,5.576567946336053,6.759041710750413,9.17390820100088,10.29121854872499
2013-10-18,2.424850282534874,14.9725,1.488035740671534,7.3,0.08,77.5,99.3579,233.526,3.4542854551805835,5.55460157145673,7.654917687732921,7.6445964661257415
2013-10-25,0.8753235615505783,13.24,0.9126500557442574,7.2,0.08,73.2,99.3579,233.526,2.6162531780581144,4.068712092561366,4.6233305743687225,7.998773033030737
2013-11-01,0.1062636081097467,13.48,1.094575090530392,7.2,0.08,73.2,100.0439,233.947,2.4664489231953857,4.582660463968935,5.953543516877002,9.19199894950966
2013-11-08,0.5091829561395977,13.136,1.094575090530392,7.3,0.09,73.2,100.0439,233.947,0.26600781518608674,3.8455654482708157,4.914126232511262,10.09990667251206
2013-11-15,1.5570943678994809,12.475,1.094575090530392,7.3,0.09,73.2,99.9778,233.947,1.120015347548886,-0.4387777871384002,3.720979552147319,7.673312813363675
2013-11-22,0.3659230921346568,12.962,0.8875905605585155,7.3,0.09,73.2,99.9778,233.808,2.03018763991758,-1.228420611347203,0.6056169009442947,8.760720788139341
2013-11-29,0.058182186132405,13.07,0.8875905605585155,7.3,0.09,75.1,99.9778,233.808,1.4154277412399718,-0.4867643205700656,3.269442248990706,8.591706619718998
2013-12-06,-0.0398764404933138,14.47,0.8875905605585155,7.0,0.08,75.1,99.9778,233.808,2.0652726458392,1.8580812977517125,3.2303131532422924,9.99119041160803
2013-12-13,-1.6492263596247558,14.824000000000002,0.8875905605585155,7.0,0.08,75.1,99.9778,233.808,3.570060991839541,3.4320604485011064,5.9606195818714625,10.829033966630043
2013-12-20,2.422098624525826,14.796,1.2388269667784837,7.0,0.08,75.1,101.2825,233.887,-1.5415277868874089,2.2619784250155206,3.3085505277806515,8.793833271223605
